player,tourney_id,tourney_name,matches,max_round,reached_SF
Quentin Halys,2025-0495,Dubai,4,6,True
Quentin Halys,2025-0496,Marseille,1,3,False
Quentin Halys,2025-0500,Halle,2,4,False
Quentin Halys,2025-0741,Eastbourne,1,3,False
Quentin Halys,2025-1536,Madrid Masters,1,1,False
Quentin Halys,2025-5014,Shanghai Masters,2,2,False
Quentin Halys,2025-7480,Los Cabos,1,4,False
Quentin Halys,2025-7485,Brussels,1,3,False
Quentin Halys,2025-7581,Chengdu,1,3,False
Radu Albot,2025-4462,Bucharest,1,3,False
Rafael Jodar,2025-7696,Next Gen Finals,3,0,False
Raphael Collignon,2025-0316,Bastad,1,3,False
Raphael Collignon,2025-0328,Basel,1,3,False
Raphael Collignon,2025-0360,Marrakech,2,4,False
Raphael Collignon,2025-0414,Hamburg,1,3,False
Raphael Collignon,2025-0439,Umag,1,3,False
Raphael Collignon,2025-0496,Marseille,1,3,False
Raphael Collignon,2025-6242,Winston-Salem,1,2,False
Raphael Collignon,2025-7485,Brussels,4,6,True
Rei Sakamoto,2025-0403,Miami Masters,1,1,False
Rei Sakamoto,2025-5014,Shanghai Masters,1,1,False
Reilly Opelka,2025-0311,Queen's Club,2,4,False
Reilly Opelka,2025-0328,Basel,3,5,False
Reilly Opelka,2025-0339,Brisbane,5,7,True
Reilly Opelka,2025-0352,Paris Masters,1,2,False
Reilly Opelka,2025-0403,Miami Masters,3,3,False
Reilly Opelka,2025-0404,Indian Wells Masters,1,1,False
Reilly Opelka,2025-0416,Rome Masters,1,1,False
Reilly Opelka,2025-0418,Washington,2,3,False
Reilly Opelka,2025-0421,Canada Masters,3,3,False
Reilly Opelka,2025-0422,Cincinnati Masters,3,3,False
Reilly Opelka,2025-0424,Dallas,3,5,False
Reilly Opelka,2025-0425,Barcelona,1,3,False
Reilly Opelka,2025-0440,s Hertogenbosch,4,6,True
Reilly Opelka,2025-0499,Delray Beach,2,4,False
Reilly Opelka,2025-0741,Eastbourne,2,4,False
Reilly Opelka,2025-1536,Madrid Masters,2,2,False
Reilly Opelka,2025-5014,Shanghai Masters,1,1,False
Reilly Opelka,2025-5100,Athens,1,3,False
Reilly Opelka,2025-7485,Brussels,1,3,False
Remy Bertola,2025-0328,Basel,1,3,False
Richard Gasquet,2025-0375,Montpellier,2,4,False
Richard Gasquet,2025-0410,Monte Carlo Masters,2,3,False
Richard Gasquet,2025-0496,Marseille,1,3,False
Richard Gasquet,2025-4462,Bucharest,2,4,False
Rinky Hijikata,2025-0339,Brisbane,1,3,False
Rinky Hijikata,2025-0403,Miami Masters,2,2,False
Rinky Hijikata,2025-0404,Indian Wells Masters,2,2,False
Rinky Hijikata,2025-0416,Rome Masters,1,1,False
Rinky Hijikata,2025-0424,Dallas,2,4,False
Rinky Hijikata,2025-0440,s Hertogenbosch,1,3,False
Rinky Hijikata,2025-0499,Delray Beach,1,3,False
Rinky Hijikata,2025-0717,Houston,1,3,False
Rinky Hijikata,2025-0807,Acapulco,1,3,False
Rinky Hijikata,2025-1536,Madrid Masters,1,1,False
Rinky Hijikata,2025-4713,Hangzhou,2,4,False
Rinky Hijikata,2025-8994,Mallorca,1,3,False
Rinky Hijikata,2025-8998,Adelaide,3,5,False
Rinky Hijikata,2025-9410,Almaty,2,4,False
Roberto Bautista Agut,2025-0308,Munich,1,3,False
Roberto Bautista Agut,2025-0311,Queen's Club,4,6,True
Roberto Bautista Agut,2025-0319,Kitzbuhel,1,4,False
Roberto Bautista Agut,2025-0403,Miami Masters,1,1,False
Roberto Bautista Agut,2025-0404,Indian Wells Masters,1,1,False
Roberto Bautista Agut,2025-0407,Rotterdam,1,3,False
Roberto Bautista Agut,2025-0410,Monte Carlo Masters,2,3,False
Roberto Bautista Agut,2025-0414,Hamburg,3,5,False
Roberto Bautista Agut,2025-0416,Rome Masters,2,2,False
Roberto Bautista Agut,2025-0422,Cincinnati Masters,3,3,False
Roberto Bautista Agut,2025-0440,s Hertogenbosch,1,3,False
Roberto Bautista Agut,2025-0451,Doha,1,3,False
Roberto Bautista Agut,2025-0495,Dubai,2,4,False
Roberto Bautista Agut,2025-1536,Madrid Masters,2,2,False
Roberto Bautista Agut,2025-4462,Bucharest,2,4,False
Roberto Bautista Agut,2025-6242,Winston-Salem,2,4,False
Roberto Bautista Agut,2025-8994,Mallorca,3,5,False
Roberto Bautista Agut,2025-8998,Adelaide,1,3,False
Roberto Carballes Baena,2025-0301,Auckland,3,5,False
Roberto Carballes Baena,2025-0314,Gstaad,2,4,False
Roberto Carballes Baena,2025-0336,Hong Kong,1,3,False
Roberto Carballes Baena,2025-0360,Marrakech,4,6,True
Roberto Carballes Baena,2025-0403,Miami Masters,2,2,False
Roberto Carballes Baena,2025-0404,Indian Wells Masters,1,1,False
Roberto Carballes Baena,2025-0416,Rome Masters,1,1,False
Roberto Carballes Baena,2025-0421,Canada Masters,2,2,False
Roberto Carballes Baena,2025-0422,Cincinnati Masters,2,2,False
Roberto Carballes Baena,2025-0424,Dallas,1,3,False
Roberto Carballes Baena,2025-0425,Barcelona,1,3,False
Roberto Carballes Baena,2025-0439,Umag,1,3,False
Roberto Carballes Baena,2025-0506,Buenos Aires,1,3,False
Roberto Carballes Baena,2025-0807,Acapulco,1,3,False
Roberto Carballes Baena,2025-6932,Rio de Janeiro,1,3,False
Rodrigo Pacheco Mendez,2025-0807,Acapulco,3,5,False
Rodrigo Pacheco Mendez,2025-7480,Los Cabos,1,3,False
Roman Andres Burruchaga,2025-0314,Gstaad,3,5,False
Roman Andres Burruchaga,2025-0416,Rome Masters,2,2,False
Roman Andres Burruchaga,2025-0506,Buenos Aires,1,3,False
Roman Andres Burruchaga,2025-6932,Rio de Janeiro,1,3,False
Roman Safiullin,2025-0321,Stuttgart,1,3,False
Roman Safiullin,2025-0336,Hong Kong,1,3,False
Roman Safiullin,2025-0403,Miami Masters,3,3,False
Roman Safiullin,2025-0404,Indian Wells Masters,2,2,False
Roman Safiullin,2025-0416,Rome Masters,1,1,False
Roman Safiullin,2025-0421,Canada Masters,2,2,False
Roman Safiullin,2025-0422,Cincinnati Masters,2,2,False
Roman Safiullin,2025-0451,Doha,1,3,False
Roman Safiullin,2025-0495,Dubai,1,3,False
Roman Safiullin,2025-1536,Madrid Masters,1,1,False
Roman Safiullin,2025-6242,Winston-Salem,1,2,False
Roman Safiullin,2025-8994,Mallorca,2,4,False
Roman Safiullin,2025-8998,Adelaide,1,3,False
Sebastian Baez,2025-0301,Auckland,1,4,False
Sebastian Baez,2025-0316,Bastad,2,5,False
Sebastian Baez,2025-0319,Kitzbuhel,1,4,False
Sebastian Baez,2025-0328,Basel,1,3,False
Sebastian Baez,2025-0329,Tokyo,1,3,False
Sebastian Baez,2025-0352,Paris Masters,1,2,False
Sebastian Baez,2025-0403,Miami Masters,1,1,False
Sebastian Baez,2025-0404,Indian Wells Masters,1,1,False
Sebastian Baez,2025-0410,Monte Carlo Masters,1,2,False
Sebastian Baez,2025-0414,Hamburg,1,3,False
Sebastian Baez,2025-0416,Rome Masters,1,2,False
Sebastian Baez,2025-0422,Cincinnati Masters,2,2,False
Sebastian Baez,2025-0425,Barcelona,2,4,False
Sebastian Baez,2025-0506,Buenos Aires,2,4,False
Sebastian Baez,2025-1536,Madrid Masters,1,2,False
Sebastian Baez,2025-4462,Bucharest,4,7,True
Sebastian Baez,2025-5014,Shanghai Masters,2,2,False
Sebastian Baez,2025-6242,Winston-Salem,2,4,False
Sebastian Baez,2025-6932,Rio de Janeiro,5,7,True
Sebastian Baez,2025-7485,Brussels,1,3,False
Sebastian Baez,2025-8996,Santiago,4,7,True
Sebastian Korda,2025-0328,Basel,1,3,False
Sebastian Korda,2025-0329,Tokyo,3,5,False
Sebastian Korda,2025-0352,Paris Masters,1,2,False
Sebastian Korda,2025-0403,Miami Masters,4,5,False
Sebastian Korda,2025-0404,Indian Wells Masters,1,2,False
Sebastian Korda,2025-0410,Monte Carlo Masters,1,2,False
Sebastian Korda,2025-0416,Rome Masters,2,3,False
Sebastian Korda,2025-0425,Barcelona,2,4,False
Sebastian Korda,2025-0429,Stockholm,3,5,False
Sebastian Korda,2025-0496,Marseille,1,3,False
Sebastian Korda,2025-1536,Madrid Masters,2,3,False
Sebastian Korda,2025-4713,Hangzhou,2,4,False
Sebastian Korda,2025-5014,Shanghai Masters,1,1,False
Sebastian Korda,2025-5100,Athens,4,6,True
Sebastian Korda,2025-6242,Winston-Salem,4,6,True
Sebastian Korda,2025-8998,Adelaide,4,7,True
Sebastian Ofner,2025-0316,Bastad,1,3,False
Sebastian Ofner,2025-0319,Kitzbuhel,1,3,False
Sebastian Ofner,2025-0322,Geneva,4,6,True
Sebastian Ofner,2025-0416,Rome Masters,3,3,False
Sebastian Ofner,2025-0421,Canada Masters,1,1,False
Sebastian Ofner,2025-0422,Cincinnati Masters,1,1,False
Sebastian Ofner,2025-0429,Stockholm,1,3,False
Sebastian Ofner,2025-0500,Halle,1,3,False
Sebastian Ofner,2025-1536,Madrid Masters,2,2,False
Sebastian Ofner,2025-5014,Shanghai Masters,1,1,False
Sebastian Ofner,2025-6242,Winston-Salem,1,2,False
Shintaro Mochizuki,2025-0329,Tokyo,1,3,False
Shintaro Mochizuki,2025-0421,Canada Masters,1,1,False
Shintaro Mochizuki,2025-9410,Almaty,3,5,False
Sho Shimabukuro,2025-0329,Tokyo,2,4,False
Stan Wawrinka,2025-0314,Gstaad,1,3,False
Stan Wawrinka,2025-0328,Basel,2,4,False
Stan Wawrinka,2025-0375,Montpellier,1,3,False
Stan Wawrinka,2025-0407,Rotterdam,1,3,False
Stan Wawrinka,2025-0410,Monte Carlo Masters,1,2,False
Stan Wawrinka,2025-0425,Barcelona,1,3,False
Stan Wawrinka,2025-0439,Umag,2,4,False
Stan Wawrinka,2025-0496,Marseille,1,3,False
Stan Wawrinka,2025-4462,Bucharest,2,4,False
Stan Wawrinka,2025-5014,Shanghai Masters,1,1,False
Stan Wawrinka,2025-5100,Athens,2,4,False
Stefan Dostanic,2025-6242,Winston-Salem,2,3,False
Stefanos Sakellaridis,2025-5100,Athens,1,3,False
Stefanos Tsitsipas,2025-0403,Miami Masters,2,3,False
Stefanos Tsitsipas,2025-0404,Indian Wells Masters,3,4,False
Stefanos Tsitsipas,2025-0407,Rotterdam,3,5,False
Stefanos Tsitsipas,2025-0410,Monte Carlo Masters,3,5,False
Stefanos Tsitsipas,2025-0416,Rome Masters,2,3,False
Stefanos Tsitsipas,2025-0421,Canada Masters,1,2,False
Stefanos Tsitsipas,2025-0422,Cincinnati Masters,2,3,False
Stefanos Tsitsipas,2025-0425,Barcelona,3,5,False
Stefanos Tsitsipas,2025-0451,Doha,1,3,False
Stefanos Tsitsipas,2025-0495,Dubai,5,7,True
Stefanos Tsitsipas,2025-0500,Halle,2,4,False
Stefanos Tsitsipas,2025-1536,Madrid Masters,2,3,False
Stefanos Tsitsipas,2025-6242,Winston-Salem,1,3,False
Sumit Nagal,2025-0301,Auckland,1,3,False
Sumit Nagal,2025-0506,Buenos Aires,1,3,False
Taha Baadi,2025-0360,Marrakech,1,3,False
Tallon Griekspoor,2025-0308,Munich,3,5,False
Tallon Griekspoor,2025-0316,Bastad,2,5,False
Tallon Griekspoor,2025-0337,Vienna,3,5,False
Tallon Griekspoor,2025-0352,Paris Masters,1,2,False
Tallon Griekspoor,2025-0360,Marrakech,4,7,True
Tallon Griekspoor,2025-0375,Montpellier,3,5,False
Tallon Griekspoor,2025-0404,Indian Wells Masters,5,5,False
Tallon Griekspoor,2025-0407,Rotterdam,2,4,False
Tallon Griekspoor,2025-0410,Monte Carlo Masters,1,2,False
Tallon Griekspoor,2025-0416,Rome Masters,2,2,False
Tallon Griekspoor,2025-0421,Canada Masters,1,2,False
Tallon Griekspoor,2025-0422,Cincinnati Masters,1,2,False
Tallon Griekspoor,2025-0429,Stockholm,1,3,False
Tallon Griekspoor,2025-0451,Doha,2,4,False
Tallon Griekspoor,2025-0495,Dubai,4,6,True
Tallon Griekspoor,2025-0747,Beijing,1,3,False
Tallon Griekspoor,2025-1536,Madrid Masters,2,2,False
Tallon Griekspoor,2025-5014,Shanghai Masters,3,4,False
Tallon Griekspoor,2025-6242,Winston-Salem,1,3,False
Tallon Griekspoor,2025-7581,Chengdu,1,4,False
Tallon Griekspoor,2025-8994,Mallorca,4,7,True
Taro Daniel,2025-0424,Dallas,1,3,False
Taro Daniel,2025-0499,Delray Beach,1,3,False
Taro Daniel,2025-0717,Houston,1,3,False
Taro Daniel,2025-7480,Los Cabos,1,3,False
Taro Daniel,2025-7581,Chengdu,3,5,False
Taylor Fritz,2025-0311,Queen's Club,1,3,False
Taylor Fritz,2025-0321,Stuttgart,4,7,True
Taylor Fritz,2025-0322,Geneva,2,5,False
Taylor Fritz,2025-0328,Basel,2,4,False
Taylor Fritz,2025-0329,Tokyo,5,7,True
Taylor Fritz,2025-0352,Paris Masters,2,4,False
Taylor Fritz,2025-0403,Miami Masters,5,6,True
Taylor Fritz,2025-0404,Indian Wells Masters,3,4,False
Taylor Fritz,2025-0416,Rome Masters,1,2,False
Taylor Fritz,2025-0418,Washington,3,5,False
Taylor Fritz,2025-0421,Canada Masters,5,6,True
Taylor Fritz,2025-0422,Cincinnati Masters,3,4,False
Taylor Fritz,2025-0424,Dallas,2,4,False
Taylor Fritz,2025-0499,Delray Beach,2,5,False
Taylor Fritz,2025-0605,Tour Finals,3,0,False
Taylor Fritz,2025-0741,Eastbourne,4,7,True
Taylor Fritz,2025-1536,Madrid Masters,3,4,False
Taylor Fritz,2025-5014,Shanghai Masters,2,3,False
Terence Atmane,2025-0314,Gstaad,1,3,False
Terence Atmane,2025-0341,Metz,1,3,False
Terence Atmane,2025-0352,Paris Masters,1,2,False
Terence Atmane,2025-0421,Canada Masters,1,2,False
Terence Atmane,2025-0422,Cincinnati Masters,6,6,True
Terence Atmane,2025-0439,Umag,2,4,False
Terence Atmane,2025-0747,Beijing,2,4,False
Terence Atmane,2025-5014,Shanghai Masters,1,1,False
Terence Atmane,2025-7581,Chengdu,1,3,False
Thanasi Kokkinakis,2025-8998,Adelaide,3,5,False
Thiago Agustin Tirante,2025-0319,Kitzbuhel,2,4,False
Thiago Agustin Tirante,2025-0403,Miami Masters,2,2,False
Thiago Agustin Tirante,2025-0422,Cincinnati Masters,1,1,False
Thiago Monteiro,2025-0316,Bastad,1,3,False
Thiago Monteiro,2025-6932,Rio de Janeiro,2,4,False
Thiago Monteiro,2025-8996,Santiago,2,4,False
Thiago Seyboth Wild,2025-0319,Kitzbuhel,3,5,False
Thiago Seyboth Wild,2025-0403,Miami Masters,1,1,False
Thiago Seyboth Wild,2025-0404,Indian Wells Masters,2,2,False
Thiago Seyboth Wild,2025-0416,Rome Masters,2,2,False
Thiago Seyboth Wild,2025-0506,Buenos Aires,3,5,False
Thiago Seyboth Wild,2025-6932,Rio de Janeiro,1,3,False
Thiago Seyboth Wild,2025-8996,Santiago,1,3,False
Timofey Skatov,2025-4462,Bucharest,1,3,False
Timofey Skatov,2025-9410,Almaty,1,3,False
Titouan Droguet,2025-0439,Umag,3,5,False
Tomas Barrios Vera,2025-0316,Bastad,1,3,False
Tomas Barrios Vera,2025-0416,Rome Masters,1,1,False
Tomas Barrios Vera,2025-0421,Canada Masters,2,2,False
Tomas Barrios Vera,2025-0439,Umag,1,3,False
Tomas Barrios Vera,2025-6932,Rio de Janeiro,1,3,False
Tomas Barrios Vera,2025-8996,Santiago,1,3,False
Tomas Machac,2025-0322,Geneva,1,4,False
Tomas Machac,2025-0329,Tokyo,1,3,False
Tomas Machac,2025-0337,Vienna,1,3,False
Tomas Machac,2025-0352,Paris Masters,1,2,False
Tomas Machac,2025-0403,Miami Masters,3,4,False
Tomas Machac,2025-0404,Indian Wells Masters,1,2,False
Tomas Machac,2025-0410,Monte Carlo Masters,2,3,False
Tomas Machac,2025-0416,Rome Masters,2,3,False
Tomas Machac,2025-0421,Canada Masters,1,2,False
Tomas Machac,2025-0422,Cincinnati Masters,1,2,False
Tomas Machac,2025-0424,Dallas,3,5,False
Tomas Machac,2025-0500,Halle,3,5,False
Tomas Machac,2025-0807,Acapulco,5,7,True
Tomas Machac,2025-1536,Madrid Masters,1,2,False
Tomas Machac,2025-5014,Shanghai Masters,2,3,False
Tomas Martin Etcheverry,2025-0314,Gstaad,1,4,False
Tomas Martin Etcheverry,2025-0319,Kitzbuhel,1,3,False
Tomas Martin Etcheverry,2025-0337,Vienna,2,4,False
Tomas Martin Etcheverry,2025-0352,Paris Masters,1,2,False
Tomas Martin Etcheverry,2025-0403,Miami Masters,1,1,False
Tomas Martin Etcheverry,2025-0404,Indian Wells Masters,1,1,False
Tomas Martin Etcheverry,2025-0410,Monte Carlo Masters,2,3,False
Tomas Martin Etcheverry,2025-0414,Hamburg,4,6,True
Tomas Martin Etcheverry,2025-0416,Rome Masters,1,1,False
Tomas Martin Etcheverry,2025-0421,Canada Masters,3,3,False
Tomas Martin Etcheverry,2025-0422,Cincinnati Masters,2,2,False
Tomas Martin Etcheverry,2025-0425,Barcelona,1,3,False
Tomas Martin Etcheverry,2025-0429,Stockholm,3,5,False
Tomas Martin Etcheverry,2025-0440,s Hertogenbosch,1,3,False
Tomas Martin Etcheverry,2025-0500,Halle,3,5,False
Tomas Martin Etcheverry,2025-0506,Buenos Aires,1,3,False
Tomas Martin Etcheverry,2025-0717,Houston,1,3,False
Tomas Martin Etcheverry,2025-1536,Madrid Masters,2,2,False
Tomas Martin Etcheverry,2025-4713,Hangzhou,3,5,False
Tomas Martin Etcheverry,2025-5100,Athens,2,4,False
Tomas Martin Etcheverry,2025-6932,Rio de Janeiro,2,4,False
Tomas Martin Etcheverry,2025-8994,Mallorca,1,3,False
Tomas Martin Etcheverry,2025-8996,Santiago,3,5,False
Tomas Martin Etcheverry,2025-8998,Adelaide,2,4,False
Tommy Paul,2025-0403,Miami Masters,2,3,False
Tommy Paul,2025-0404,Indian Wells Masters,3,4,False
Tommy Paul,2025-0416,Rome Masters,5,6,True
Tommy Paul,2025-0422,Cincinnati Masters,2,3,False
Tommy Paul,2025-0424,Dallas,4,6,True
Tommy Paul,2025-0717,Houston,3,6,True
Tommy Paul,2025-0741,Eastbourne,1,4,False
Tommy Paul,2025-0807,Acapulco,2,4,False
Tommy Paul,2025-1536,Madrid Masters,3,4,False
Tommy Paul,2025-8998,Adelaide,3,6,True
Trevor Svajda,2025-0424,Dallas,1,3,False
Tristan Boyer,2025-0316,Bastad,1,3,False
Tristan Boyer,2025-0319,Kitzbuhel,1,3,False
Tristan Boyer,2025-0360,Marrakech,1,3,False
Tristan Boyer,2025-0404,Indian Wells Masters,2,2,False
Tristan Boyer,2025-0421,Canada Masters,2,2,False
Tristan Boyer,2025-0422,Cincinnati Masters,2,2,False
Tristan Boyer,2025-0499,Delray Beach,1,3,False
Tristan Schoolkate,2025-0403,Miami Masters,2,2,False
Tristan Schoolkate,2025-0421,Canada Masters,2,2,False
Tristan Schoolkate,2025-5014,Shanghai Masters,1,1,False
Tristan Schoolkate,2025-7480,Los Cabos,3,5,False
Tristan Schoolkate,2025-8998,Adelaide,1,3,False
Tristan Schoolkate,2025-9410,Almaty,1,3,False
Ugo Blanchet,2025-0341,Metz,1,3,False
Ugo Blanchet,2025-0421,Canada Masters,1,1,False
Ugo Blanchet,2025-5014,Shanghai Masters,1,1,False
Ugo Blanchet,2025-9410,Almaty,1,3,False
Ugo Humbert,2025-0308,Munich,2,4,False
Ugo Humbert,2025-0328,Basel,4,6,True
Ugo Humbert,2025-0329,Tokyo,1,3,False
Ugo Humbert,2025-0403,Miami Masters,1,2,False
Ugo Humbert,2025-0404,Indian Wells Masters,2,3,False
Ugo Humbert,2025-0410,Monte Carlo Masters,1,2,False
Ugo Humbert,2025-0416,Rome Masters,1,2,False
Ugo Humbert,2025-0422,Cincinnati Masters,2,3,False
Ugo Humbert,2025-0429,Stockholm,4,7,True
Ugo Humbert,2025-0440,s Hertogenbosch,3,6,True
Ugo Humbert,2025-0495,Dubai,2,4,False
Ugo Humbert,2025-0496,Marseille,4,7,True
Ugo Humbert,2025-0500,Halle,1,3,False
Ugo Humbert,2025-0741,Eastbourne,3,6,True
Ugo Humbert,2025-1536,Madrid Masters,1,2,False
Ugo Humbert,2025-5014,Shanghai Masters,2,3,False
Valentin Royer,2025-0328,Basel,2,4,False
Valentin Royer,2025-0341,Metz,1,3,False
Valentin Royer,2025-0352,Paris Masters,1,2,False
Valentin Royer,2025-0421,Canada Masters,1,1,False
Valentin Royer,2025-0422,Cincinnati Masters,2,2,False
Valentin Royer,2025-4713,Hangzhou,5,7,True
Valentin Royer,2025-5014,Shanghai Masters,2,2,False
Valentin Royer,2025-7485,Brussels,2,4,False
Valentin Vacherot,2025-0328,Basel,1,3,False
Valentin Vacherot,2025-0352,Paris Masters,4,5,False
Valentin Vacherot,2025-0410,Monte Carlo Masters,2,3,False
Valentin Vacherot,2025-4462,Bucharest,1,3,False
Valentin Vacherot,2025-5014,Shanghai Masters,7,7,True
Vasek Pospisil,2025-0421,Canada Masters,1,1,False
Vilius Gaubas,2025-0416,Rome Masters,3,3,False
Vit Kopriva,2025-0316,Bastad,2,4,False
Vit Kopriva,2025-0360,Marrakech,3,5,False
Vit Kopriva,2025-0416,Rome Masters,3,3,False
Vit Kopriva,2025-0421,Canada Masters,1,1,False
Vit Kopriva,2025-0422,Cincinnati Masters,1,1,False
Vit Kopriva,2025-0439,Umag,2,4,False
Vit Kopriva,2025-1536,Madrid Masters,1,1,False
Vit Kopriva,2025-5100,Athens,2,4,False
Vit Kopriva,2025-6242,Winston-Salem,2,3,False
Vitaliy Sachko,2025-0341,Metz,4,6,True
Vitaliy Sachko,2025-0414,Hamburg,1,3,False
William Rejchtman Vinciguerra,2025-0316,Bastad,1,3,False
Yannick Hanfmann,2025-0308,Munich,2,4,False
Yannick Hanfmann,2025-0319,Kitzbuhel,3,5,False
Yannick Hanfmann,2025-0321,Stuttgart,1,3,False
Yannick Hanfmann,2025-0339,Brisbane,1,3,False
Yannick Hanfmann,2025-0500,Halle,1,3,False
Yannick Hanfmann,2025-0717,Houston,1,3,False
Yannick Hanfmann,2025-5014,Shanghai Masters,3,3,False
Yannick Hanfmann,2025-5100,Athens,4,6,True
Yannick Hanfmann,2025-7485,Brussels,2,4,False
Yannick Hanfmann,2025-8996,Santiago,2,4,False
Yannick Hanfmann,2025-8998,Adelaide,1,3,False
Yi Zhou,2025-5014,Shanghai Masters,1,1,False
Yi Zhou,2025-7581,Chengdu,2,4,False
Yibing Wu,2025-0403,Miami Masters,1,1,False
Yibing Wu,2025-0418,Washington,3,4,False
Yibing Wu,2025-4713,Hangzhou,4,6,True
Yibing Wu,2025-5014,Shanghai Masters,1,1,False
Yibing Wu,2025-7480,Los Cabos,1,3,False
Yoshihito Nishioka,2025-0321,Stuttgart,1,3,False
Yoshihito Nishioka,2025-0329,Tokyo,1,3,False
Yoshihito Nishioka,2025-0339,Brisbane,2,4,False
Yoshihito Nishioka,2025-0403,Miami Masters,1,1,False
Yoshihito Nishioka,2025-0416,Rome Masters,1,1,False
Yoshihito Nishioka,2025-0418,Washington,2,3,False
Yoshihito Nishioka,2025-0421,Canada Masters,1,1,False
Yoshihito Nishioka,2025-0422,Cincinnati Masters,1,1,False
Yoshihito Nishioka,2025-0424,Dallas,3,5,False
Yoshihito Nishioka,2025-0499,Delray Beach,2,4,False
Yoshihito Nishioka,2025-5014,Shanghai Masters,3,3,False
Yoshihito Nishioka,2025-6242,Winston-Salem,1,2,False
Yoshihito Nishioka,2025-8998,Adelaide,1,3,False
Yosuke Watanuki,2025-0329,Tokyo,1,3,False
Yosuke Watanuki,2025-0404,Indian Wells Masters,4,4,False
Yosuke Watanuki,2025-0421,Canada Masters,2,2,False
Younes Lalami Laaroussi,2025-0360,Marrakech,1,3,False
Zachary Svajda,2025-0418,Washington,2,3,False
Zachary Svajda,2025-0499,Delray Beach,1,3,False
Zhizhen Zhang,2025-0404,Indian Wells Masters,1,1,False
Zhizhen Zhang,2025-0407,Rotterdam,1,3,False
Zhizhen Zhang,2025-0451,Doha,1,3,False
Zhizhen Zhang,2025-0495,Dubai,1,3,False
Zhizhen Zhang,2025-0496,Marseille,3,5,False
Zhizhen Zhang,2025-0747,Beijing,1,3,False
Zhizhen Zhang,2025-4713,Hangzhou,2,4,False
Zhizhen Zhang,2025-5014,Shanghai Masters,1,1,False
Zhizhen Zhang,2025-8998,Adelaide,1,3,False
Zizou Bergs,2025-0301,Auckland,5,7,True
Zizou Bergs,2025-0308,Munich,3,5,False
Zizou Bergs,2025-0322,Geneva,1,3,False
Zizou Bergs,2025-0329,Tokyo,2,4,False
Zizou Bergs,2025-0336,Hong Kong,2,4,False
Zizou Bergs,2025-0352,Paris Masters,2,3,False
Zizou Bergs,2025-0403,Miami Masters,3,3,False
Zizou Bergs,2025-0404,Indian Wells Masters,2,2,False
Zizou Bergs,2025-0418,Washington,1,2,False
Zizou Bergs,2025-0421,Canada Masters,1,1,False
Zizou Bergs,2025-0422,Cincinnati Masters,2,2,False
Zizou Bergs,2025-0440,s Hertogenbosch,5,7,True
Zizou Bergs,2025-0451,Doha,2,4,False
Zizou Bergs,2025-0495,Dubai,2,4,False
Zizou Bergs,2025-0496,Marseille,4,6,True
Zizou Bergs,2025-0500,Halle,1,3,False
Zizou Bergs,2025-0741,Eastbourne,1,3,False
Zizou Bergs,2025-1536,Madrid Masters,1,1,False
Zizou Bergs,2025-5014,Shanghai Masters,5,5,False
Zizou Bergs,2025-7485,Brussels,1,3,False
Zizou Bergs,2025-7581,Chengdu,1,3,False
